# curie_map:
#   ailuminate-v1.0: https://mlcommons.org/ailuminate/
#   credo-ucf: https://arxiv.org/pdf/2503.05937v1/
#   ibm-granite-guardian: https://arxiv.org/abs/2412.07724
#   ibm-risk-atlas: https://www.ibm.com/docs/en/watsonx/saas?topic=
#   nist-ai-rmf: https://www.nist.gov/itl/ai-risk-management-framework/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   mit-ai-risk-repository: https://airisk.mit.edu/
#   owasp-llm-2.0: https://owasp.org/www-project-top-10-for-large-language-model-applications/
# license: https://www.apache.org/licenses/LICENSE-2.0.html
# mapping_date: '2025-04-07'
# mapping_set_description: Proposed mappings associated with AILuminate benchmark
# mapping_set_id: https://github.com/IBM/risk-atlas-nexus/tree/main/src/risk_atlas_nexus/data/mappings/ailuminate-v1.0.sssom.tsv
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	mapping_date	similarity_score	comment
credo-ucf:credo-risk-029	Mass surveillance and privacy attacks (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-030	Integration challenges with existing systems	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	 Lack of capability or robustness	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	20	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-030	Integration challenges with existing systems	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.4	Competitive dynamics	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-030	Integration challenges with existing systems	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	Lack of capability or robustness	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-030	Integration challenges with existing systems	skos:relatedMatch	nist-ai-rmf:nist-value-chain-and-component-integration	Value Chain and Component Integration	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-031	Maintenance and update requirements	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.2	AI system security vulnerabilities and attacks	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-031	Maintenance and update requirements	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	Lack of capability or robustness	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-031	Maintenance and update requirements	skos:relatedMatch	nist-ai-rmf:nist-value-chain-and-component-integration	Value Chain and Component Integration	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-032	Scalability issues	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	 Lack of capability or robustness	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	20	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-032	Scalability issues	skos:relatedMatch	ibm-risk-atlas:atlas-incorrect-risk-testing	Incorrect risk testing	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-032	Scalability issues	skos:relatedMatch	ibm-risk-atlas:atlas-poor-model-accuracy	Poor model accuracy	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-032	Scalability issues	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.5	Governance failure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-032	Scalability issues	skos:relatedMatch	nist-ai-rmf:nist-information-integrity	Information Integrity	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-032	Scalability issues	skos:relatedMatch	owasp-llm-2.0:llm102025-unbounded-consumption	LLM10:2025 Unbounded Consumption	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-033	Lack of adequate capabilities (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	 Lack of capability or robustness	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	20	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-033	Lack of adequate capabilities (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-033	Lack of adequate capabilities (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	Lack of capability or robustness	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-033	Lack of adequate capabilities (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.4	Lack of transparency or interpretability	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-033	Lack of adequate capabilities (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm082025-vector-and-embedding-weaknesses	LLM08:2025 Vector and Embedding Weaknesses	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-034	 Oversight and evaluation challenges	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	 Lack of capability or robustness	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	20	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-034	 Oversight and evaluation challenges	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-034	 Oversight and evaluation challenges	skos:relatedMatch	ibm-risk-atlas:atlas-legal-accountability	 Legal accountability	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	40	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-034	 Oversight and evaluation challenges	skos:relatedMatch	ibm-risk-atlas:atlas-nonconsensual-use	Nonconsensual use	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-034	 Oversight and evaluation challenges	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-5.1	Overreliance and unsafe use	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-035	Lack of robustness (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	 Lack of capability or robustness	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	20	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-035	Lack of robustness (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	Lack of capability or robustness	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-035	Lack of robustness (Slattery et al., 2024)	skos:relatedMatch	owasp-llm-2.0:llm082025-vector-and-embedding-weaknesses	LLM08:2025 Vector and Embedding Weaknesses	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	ailuminate-v1.0:ail-privacy	 Privacy	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	9	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-personal-information-in-data	 Personal information in data	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	9	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	 Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	3	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	nist-ai-rmf:nist-data-privacy	 Data Privacy	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	3	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	owasp-llm-2.0:llm022025-sensitive-information-disclosure	 LLM02:2025 Sensitive Information Disclosure	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	1	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	ailuminate-v1.0:ail-privacy	Privacy	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	nist-ai-rmf:nist-data-privacy	Data Privacy	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	owasp-llm-2.0:llm022025-sensitive-information-disclosure	LLM02:2025 Sensitive Information Disclosure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	owasp-llm-2.0:llm052025-improper-output-handling	LLM05:2025 Improper Output Handling	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-036	Compromised personally identifiable information (Slattery et al., 2024)	skos:relatedMatch	owasp-llm-2.0:llm072025-system-prompt-leakage	LLM07:2025 System Prompt Leakage	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ailuminate-v1.0:ail-privacy	 Privacy	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	9	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-risk-atlas:atlas-personal-information-in-data	 Personal information in data	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	9	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	 Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	3	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-data-privacy	 Data Privacy	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	3	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:closeMatch	owasp-llm-2.0:llm022025-sensitive-information-disclosure	 LLM02:2025 Sensitive Information Disclosure	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	1	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ailuminate-v1.0:ail-privacy	Privacy	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-risk-atlas:atlas-exposing-personal-information	Exposing personal information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:closeMatch	owasp-llm-2.0:llm022025-sensitive-information-disclosure	LLM02:2025 Sensitive Information Disclosure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-037	Compromised sensitive information (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm072025-system-prompt-leakage	LLM07:2025 System Prompt Leakage	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-038	Compromised confidential information (Slattery et al., 2024; IBM, 2024;AI, 2023)	skos:relatedMatch	ailuminate-v1.0:ail-privacy	 Privacy	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	9	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-038	Compromised confidential information (Slattery et al., 2024; IBM, 2024;AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.2	 AI system security vulnerabilities and attacks	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	4	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-038	Compromised confidential information (Slattery et al., 2024; IBM, 2024;AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-information-security	 Information Security	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	8	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-038	Compromised confidential information (Slattery et al., 2024; IBM, 2024;AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm072025-system-prompt-leakage	 LLM07:2025 System Prompt Leakage	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	6	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-038	Compromised confidential information (Slattery et al., 2024; IBM, 2024;AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-038	Compromised confidential information (Slattery et al., 2024; IBM, 2024;AI, 2023)	skos:closeMatch	ibm-risk-atlas:atlas-revealing-confidential-information	Revealing confidential information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-038	Compromised confidential information (Slattery et al., 2024; IBM, 2024;AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-038	Compromised confidential information (Slattery et al., 2024; IBM, 2024;AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm022025-sensitive-information-disclosure	LLM02:2025 Sensitive Information Disclosure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.2	 AI system security vulnerabilities and attacks	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	4	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-information-security	 Information Security	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	8	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm082025-vector-and-embedding-weaknesses	 LLM08:2025 Vector and Embedding Weaknesses	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	7	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-risk-atlas:atlas-exposing-personal-information	Exposing personal information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.1	Compromise of privacy by obtaining, leaking or correctly inferring sensitive information	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.2	AI system security vulnerabilities and attacks	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-4.2	Cyberattacks, weapon development or use, and mass harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm042025-data-and-model-poisoning	LLM04: Data and Model Poisoning	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm072025-system-prompt-leakage	LLM07:2025 System Prompt Leakage	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-040	AI-generated security weaknesses (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm082025-vector-and-embedding-weaknesses	LLM08:2025 Vector and Embedding Weaknesses	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-041	Vulnerability to adversarial attacks (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-jailbreak	 Jailbreaking	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	6	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-041	Vulnerability to adversarial attacks (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-2.2	 AI system security vulnerabilities and attacks	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	4	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-041	Vulnerability to adversarial attacks (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-information-security	 Information Security	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	8	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-041	Vulnerability to adversarial attacks (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-041	Vulnerability to adversarial attacks (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	ibm-risk-atlas:atlas-evasion-attack	 Evasion attack	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	30	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-041	Vulnerability to adversarial attacks (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	Lack of capability or robustness	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-041	Vulnerability to adversarial attacks (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm042025-data-and-model-poisoning	LLM04: Data and Model Poisoning	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-041	Vulnerability to adversarial attacks (Slattery et al., 2024; IBM, 2024; AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm072025-system-prompt-leakage	LLM07:2025 System Prompt Leakage	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-042	Increased inequality and decline in employment quality (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-job-loss	 Impact on Jobs	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	12	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-042	Increased inequality and decline in employment quality (Slattery et al., 2024; IBM, 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.2	 Increased inequality and decline in employment quality	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	13	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-042	Increased inequality and decline in employment quality (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	ibm-granite-guardian:granite-unethical-behavior	Unethical Behavior	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-042	Increased inequality and decline in employment quality (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-job-loss	Impact on Jobs	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-043	Economic and cultural devaluation of human effort (Slattery et al., 2024; IBM, 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.3	 Economic and cultural devaluation of human effort	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	14	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-043	Economic and cultural devaluation of human effort (Slattery et al., 2024; IBM, 2024)	skos:relatedMatch	ibm-granite-guardian:granite-guardian-harm	Harm	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-043	Economic and cultural devaluation of human effort (Slattery et al., 2024; IBM, 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.3	Economic and cultural devaluation of human effort	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-044	Power centralization and unfair distribution of benefits (Slattery et al., 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-impact-on-cultural-diversity	 Impact on cultural diversity	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	7	Autogenerated via semantic similarity script - reviewed by IV
